SampleID,Tag_Brand,Tag_Color Code,Tag_Color,Tag_Edition,Bucket,Database,Tag_Coarseness,
SUZUKI 14G (S1)-LS,SUZUKI,14G,ST GERMAIN RED,1993-1993,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 0FE (S1)-LS,SUZUKI,0FE,FOREST GREEN,1990-1992,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 1HG (S1)-LS,SUZUKI,1HG,FLASH YELLOW,1992-1994,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 31H (S1)-LS,SUZUKI,31H,GREY,1987-1987,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI Z5H (S1)-LS,SUZUKI,Z5H,BRIGHT RED,1999-2002,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 13G (S1)-LS,SUZUKI,13G,APPLE RED,1980-1989,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 1VD (S1)-LS,SUZUKI,1VD,CLASSIC RED,1994-1995,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 0PZ (S1)-LS,SUZUKI,0PZ,CORDOBA RED,1991-1996,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI ZG1 (S1)-LS,SUZUKI,ZG1,VANILLA BEIGE,2001-2001,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 1DC (S1)-LS,SUZUKI,1DC,YELLOW,1992-1992,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 1ZC (S1)-LS,SUZUKI,1ZC,ANTIQUE RED,1994-1995,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 09H (S1)-LS,SUZUKI,09H,AVIGNON YELLOW,1979-1996,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 07B (S1)-LS,SUZUKI,07B,FANTASY BLACK,1974-1996,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI A20 (S1)-LS,SUZUKI,A20,RED RIVER ,2009-2011,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 11F (S1)-LS,SUZUKI,11F,RED,1981-1987,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 1AL (S1)-LS,SUZUKI,1AL,SAFARI BEIGE,1992-1994,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 1GY (S1)-LS,SUZUKI,1GY,WILLOW GREEN,1999-2001,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI ZP7 (S1)-LS,SUZUKI,ZP7,SUNSHINE LEMON YELLOW,2005-2007,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI ZVL (S1)-LS,SUZUKI,ZVL,MEDIUM GRAY,2014-2022,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 19H (S1)-LS,SUZUKI,19H,EMERALD GREEN,1980-2001,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 0BJ (S1)-LS,SUZUKI,0BJ,AQUA BLUE,1987-1996,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 26F (S1)-LS,SUZUKI,26F,QUATTRO BLUE,1987-1998,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 0PW (S1)-LS,SUZUKI,0PW,RED,1992-1998,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI 16V (S1)-LS,SUZUKI,16V,SPECTRA RED,1988-1988,2,CAMPAIGN MEASUREMENT,NA,
SUZUKI Y28 (S1)-LS,SUZUKI,Y28,ANTARES RED,1995-2001,2,CAMPAIGN MEASUREMENT,NA,
KIA VR (S1)-LS,KIA,VR,CLASSIC RED,1998-2009,2,CAMPAIGN MEASUREMENT,NA,
KIA BR (S1)-LS,KIA,BR,BRIGHT RED,2000-2001,2,CAMPAIGN MEASUREMENT,NA,
KIA CR (S1)-LS,KIA,CR,CANADIAN RED,1994-1996,2,CAMPAIGN MEASUREMENT,NA,
KIA FD (S1)-LS,KIA,FD,TREK RED,2013-2021,2,CAMPAIGN MEASUREMENT,NA,
KIA P9 (S1)-LS,KIA,P9,SCARLET RED,2004-2011,2,CAMPAIGN MEASUREMENT,NA,
KIA SR (S1)-LS,KIA,SR,SUNRISING RED,1994-1999,2,CAMPAIGN MEASUREMENT,NA,
KIA PN (S1)-LS,KIA,PN,PERFORMANCE RED,1994-2000,2,CAMPAIGN MEASUREMENT,NA,
KIA HL (S1)-LS,KIA,HL,RED,2003-2006,2,CAMPAIGN MEASUREMENT,NA,
KIA CT (S1)-LS,KIA,CT,MARBLE BEIGE,2003-2003,2,CAMPAIGN MEASUREMENT,NA,
KIA FA (S1)-LS,KIA,FA,MILKY BEIGE,2001-2003,2,CAMPAIGN MEASUREMENT,NA,
KIA TN (S1)-LS,KIA,TN,CHROME YELLOW,1995-2000,2,CAMPAIGN MEASUREMENT,NA,
KIA DYS (S1)-LS,KIA,DYS,DIGITAL YELLOW,2015-2022,2,CAMPAIGN MEASUREMENT,NA,
KIA Y2 (S1)-LS,KIA,Y2,BRIGHT YELLOW,1997-1998,2,CAMPAIGN MEASUREMENT,NA,
KIA GE (S1)-LS,KIA,GE,ELEGANCE GREEN,1998-2003,2,CAMPAIGN MEASUREMENT,NA,
KIA BO (S1)-LS,KIA,BO,OCEAN BLUE,1998-2000,2,CAMPAIGN MEASUREMENT,NA,
KIA AEQ (S1)-LS,KIA,AEQ,AQUA MINT,2013-2022,2,CAMPAIGN MEASUREMENT,NA,
KIA FC (S1)-LS,KIA,FC,COMPOSE BLUE,2001-2003,2,CAMPAIGN MEASUREMENT,NA,
KIA ABB (S1)-LS,KIA,ABB,ALICE BLUE,2011-2016,2,CAMPAIGN MEASUREMENT,NA,
KIA G2 (S1)-LS,KIA,G2,GREEN,1995-1995,2,CAMPAIGN MEASUREMENT,NA,
KIA BW (S1)-LS,KIA,BW,DARK MONTANA BLUE,2001-2003,2,CAMPAIGN MEASUREMENT,NA,
KIA BM (S1)-LS,KIA,BM,MISTY BLUE,1996-1998,2,CAMPAIGN MEASUREMENT,NA,
KIA BL (S1)-LS,KIA,BL,LIGHT BLUE,1998-2000,2,CAMPAIGN MEASUREMENT,NA,
KIA GW (S1)-LS,KIA,GW,CREME BEIGE,2001-2003,2,CAMPAIGN MEASUREMENT,NA,
KIA VD (S1)-LS,KIA,VD,CLEAR WHITE,1997-1997,2,CAMPAIGN MEASUREMENT,NA,
KIA WH (S1)-LS,KIA,WH,ASPEN WHITE,1993-1993,2,CAMPAIGN MEASUREMENT,NA,
KIA SA (S1)-LS,KIA,SA,SANTAMONICA BLUE,1995-1998,2,CAMPAIGN MEASUREMENT,NA,
KIA Z7 (S1)-LS,KIA,Z7,POLAR WHITE,1994-1995,2,CAMPAIGN MEASUREMENT,NA,
KIA PU (S1)-LS,KIA,PU,PERSIA BLUE,1995-1999,2,CAMPAIGN MEASUREMENT,NA,
KIA GZ (S1)-LS,KIA,GZ,SOLID GREEN,1997-2000,2,CAMPAIGN MEASUREMENT,NA,
KIA SY (S1)-LS,KIA,SY,SIGNAL YELLOW,2000-2000,2,CAMPAIGN MEASUREMENT,NA,
KIA S7Y (S1)-LS,KIA,S7Y,SUNSET YELLOW,2017-2020,2,CAMPAIGN MEASUREMENT,NA,
KIA ASE (S1)-LS,KIA,ASE,MISTY GREEN,2012-2012,2,CAMPAIGN MEASUREMENT,NA,
KIA MV (S1)-LS,KIA,MV,LIGHT GREEN,2004-2009,2,CAMPAIGN MEASUREMENT,NA,
KIA OA (S1)-LS,KIA,OA,SMART BLUE,2002-2002,2,CAMPAIGN MEASUREMENT,NA,
KIA MA (S1)-LS,KIA,MA,MARINE BLUE,2004-2022,2,CAMPAIGN MEASUREMENT,NA,
KIA AYE (S1)-LS,KIA,AYE,MUSTARD,2014-2016,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI W22 (S1)-LS,MITSUBISHI,W22,CRINUM WHITE,1994-1994,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI B97 (S1)-LS,MITSUBISHI,B97,AUTHENTIC BLUE,1991-1996,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI H50 (S1)-LS,MITSUBISHI,H50,BAIKAL GREY,1992-1993,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI Y32 (S1)-LS,MITSUBISHI,Y32,ARIZONA CREAM,1984-1993,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI S25 (S1)-LS,MITSUBISHI,S25,BEIGE,1983-1987,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI S49 (S1)-LS,MITSUBISHI,S49,BOHEMIA BEIGE,1989-1993,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI S90 (S1)-LS,MITSUBISHI,S90,CHARLES BEIGE,1988-1992,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI P02 (S1)-LS,MITSUBISHI,P02,CARNIVAL RED,1999-2002,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI R04 (S1)-LS,MITSUBISHI,R04,MEXICAN RED,1983-1992,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI R54 (S1)-LS,MITSUBISHI,R54,MAPLE RED,1984-2000,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI S70 (S1)-LS,MITSUBISHI,S70,FLORENCE BEIGE,1982-1992,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI C46 (S1)-LS,MITSUBISHI,C46,DARK BROWN,1990-1990,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI G27 (S1)-LS,MITSUBISHI,G27,DARK GREEN,1990-1992,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI G42 (S1)-LS,MITSUBISHI,G42,DERBY GREEN,1995-2000,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI JX (S1)-LS,MITSUBISHI,JX,CALYPSO RED,1994-1996,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI T44 (S1)-LS,MITSUBISHI,T44,DARK BLUE,1996-2002,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI Y77 (S1)-LS,MITSUBISHI,Y77,DANDELION YELLOW,1990-1995,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI B27 (S1)-LS,MITSUBISHI,B27,BLUE,1983-1995,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI W74 (S1)-LS,MITSUBISHI,W74,CALGARY WHITE,1991-2006,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI W72 (S1)-LS,MITSUBISHI,W72,FLOWER WHITE,1994-1994,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI Y01 (S1)-LS,MITSUBISHI,Y01,DANDELION YELLOW,2001-2006,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI Y43 (S1)-LS,MITSUBISHI,Y43,CUSTARD YELLOW,1999-2000,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI Y51 (S1)-LS,MITSUBISHI,Y51,CRESCENT YELLOW,1989-1995,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI T95 (S1)-LS,MITSUBISHI,T95,BORDEN BLUE,1994-1998,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI C91 (S1)-LS,MITSUBISHI,C91,BOSTON BROWN,1988-1992,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI R32 (S1)-LS,MITSUBISHI,R32,DARK RED,1991-1991,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI H49 (S1)-LS,MITSUBISHI,H49,FRENCH WHITE,1990-1994,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI O81 (S1)-LS,MITSUBISHI,O81,IVORY COAST ORANGE,1987-1997,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI R82 (S1)-LS,MITSUBISHI,R82,MONACO RED,1987-1998,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI G32 (S1)-LS,MITSUBISHI,G32,DARK GREEN,1990-1991,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI W45 (S1)-LS,MITSUBISHI,W45,PARIS WHITE,1993-1999,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI P23 (S1)-LS,MITSUBISHI,P23,RED,2004-2008,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI R59 (S1)-LS,MITSUBISHI,R59,PALMA RED,1999-2019,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI G43 (S1)-LS,MITSUBISHI,G43,LIBIRA GREEN,1998-2004,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI G63 (S1)-LS,MITSUBISHI,G63,MOSEL GREEN,1990-1994,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI G39 (S1)-LS,MITSUBISHI,G39,FLORES GREEN,1993-1996,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI T26 (S1)-LS,MITSUBISHI,T26,IONIA BLUE,1999-2002,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI T22 (S1)-LS,MITSUBISHI,T22,LIGHT BLUE,2001-2003,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI Y31 (S1)-LS,MITSUBISHI,Y31,LIGHT YELLOW,2015-2017,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI S33 (S1)-LS,MITSUBISHI,S33,JIZAN BEIGE,1992-2003,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI V78 (S1)-LS,MITSUBISHI,V78,GREYISH VIOLET,1993-1994,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI N40 (S1)-LS,MITSUBISHI,N40,MAWSON WHITE,2000-2005,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI V62 (S1)-LS,MITSUBISHI,V62,LAVENDER,1994-1994,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI C98 (S1)-LS,MITSUBISHI,C98,MALAGA BROWN,1994-1995,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI G49 (S1)-LS,MITSUBISHI,G49,MOSEL GREEN,1990-1997,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI H12 (S1)-LS,MITSUBISHI,H12,GREY,1983-1984,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI R80 (S1)-LS,MITSUBISHI,R80,MAHOGANY RED,1994-1994,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI R43 (S1)-LS,MITSUBISHI,R43,SHINING RED,1996-2002,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI R57 (S1)-LS,MITSUBISHI,R57,VENUS RED,1990-1998,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI TD0 (S1)-LS,MITSUBISHI,TD0,SONORA RED,1990-1994,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI R42 (S1)-LS,MITSUBISHI,R42,PAMIR RED,1993-2004,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI R73 (S1)-LS,MITSUBISHI,R73,NEW SAFARI RED,1983-1987,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI P04 (S1)-LS,MITSUBISHI,P04,NEW RED,2002-2013,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI R71 (S1)-LS,MITSUBISHI,R71,PASSION RED,1992-2000,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI R38 (S1)-LS,MITSUBISHI,R38,PASSION RED,1991-1992,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI Y72 (S1)-LS,MITSUBISHI,Y72,YELLOW,1988-1991,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI Y12 (S1)-LS,MITSUBISHI,Y12,YELLOW,2004-2008,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI F18 (S1)-LS,MITSUBISHI,F18,ARLES GREEN,1998-2001,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI G37 (S1)-LS,MITSUBISHI,G37,SCOTCH GREEN,1988-1992,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI B60 (S1)-LS,MITSUBISHI,B60,PEACOCK GREEN,1991-1996,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI G88 (S1)-LS,MITSUBISHI,G88,FIJI GREEN,1995-2021,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI B78 (S1)-LS,MITSUBISHI,B78,NAVY BLUE,1993-1993,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI B02 (S1)-LS,MITSUBISHI,B02,ROYAL BLUE,1988-1992,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI B03 (S1)-LS,MITSUBISHI,B03,PORTSIDE BLUE,1986-1993,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI T36 (S1)-LS,MITSUBISHI,T36,REIMS BLUE,1998-2004,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI T89 (S1)-LS,MITSUBISHI,T89,SHANNON BLUE,1995-2021,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI WWP (S1)-LS,MITSUBISHI,WWP,SARAJEVO WHITE,1993-1995,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI S47 (S1)-LS,MITSUBISHI,S47,NUT BEIGE,1994-1994,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI S66 (S1)-LS,MITSUBISHI,S66,SAND CREAM,1994-1994,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI N98 (S1)-LS,MITSUBISHI,N98,PORCELAIN WHITE,1999-2006,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI W16 (S1)-LS,MITSUBISHI,W16,NEW WHITE,2002-2013,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI B96 (S1)-LS,MITSUBISHI,B96,SUPER COSMIC BLUE,1987-1993,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI G66 (S1)-LS,MITSUBISHI,G66,VENEZIA TURQUOISE,1999-2001,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI H08 (S1)-LS,MITSUBISHI,H08,TRANSILVANIA GREY,1995-1996,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI W41 (S1)-LS,MITSUBISHI,W41,ST MORITZ WHITE,1995-2002,2,CAMPAIGN MEASUREMENT,NA,
MITSUBISHI A61 (S1)-LS,MITSUBISHI,A61,STONE GREY,1994-1994,2,CAMPAIGN MEASUREMENT,NA,
NISSAN 805 (S1)-LS,NISSAN,805,ASCOT BROWN MET,1976-1980,2,CAMPAIGN MEASUREMENT,NA,
NISSAN Z59 (S1)-LS,NISSAN,Z59,BEIGE TAXI GERMANY,2003-2007,2,CAMPAIGN MEASUREMENT,NA,
NISSAN 729 (S1)-LS,NISSAN,729,ARC WHITE,2006-2007,2,CAMPAIGN MEASUREMENT,NA,
NISSAN FJ0 (S1)-LS,NISSAN,FJ0,AQUA GREY,1990-1998,2,CAMPAIGN MEASUREMENT,NA,
NISSAN TD1 (S1)-LS,NISSAN,TD1,ASTER BLUE,1994-1995,2,CAMPAIGN MEASUREMENT,NA,
NISSAN EH0 (S1)-LS,NISSAN,EH0,BEIGE,1990-1994,2,CAMPAIGN MEASUREMENT,NA,
NISSAN 928 (S1)-LS,NISSAN,928,BEIGE,1980-1983,2,CAMPAIGN MEASUREMENT,NA,
NISSAN 451 (S1)-LS,NISSAN,451,BEIGE,1985-1996,2,CAMPAIGN MEASUREMENT,NA,
NISSAN ZC2 (S1)-LS,NISSAN,ZC2,AMARILLO C37,2017-2017,2,CAMPAIGN MEASUREMENT,NA,
HONDA Y50 (S1)-LS,HONDA,Y50,CANARY YELLOW,1989-1992,2,CAMPAIGN MEASUREMENT,NA,
HONDA Y53 (S1)-LS,HONDA,Y53,CARNIVAL YELLOW,1992-1995,2,CAMPAIGN MEASUREMENT,NA,
HONDA RB70 (S1)-LS,HONDA,RB70,BAY BLUE,1991-2017,2,CAMPAIGN MEASUREMENT,NA,
HONDA R85 (S1)-LS,HONDA,R85,CAIRNS CORAL,1992-1993,2,CAMPAIGN MEASUREMENT,NA,
HONDA R90 (S1)-LS,HONDA,R90,CARMEN RED,1994-1998,2,CAMPAIGN MEASUREMENT,NA,
HONDA R37 (S1)-LS,HONDA,R37,CARIBBEAN RED,1979-1979,2,CAMPAIGN MEASUREMENT,NA,
HONDA NH519 (S1)-LS,HONDA,NH519,DIAMOND WHITE,1986-1990,2,CAMPAIGN MEASUREMENT,NA,
HONDA NH82 (S1)-LS,HONDA,NH82,GREEK WHITE,1983-1992,2,CAMPAIGN MEASUREMENT,NA,
HONDA NH565 (S1)-LS,HONDA,NH565,GRAND PRIX WHITE,1992-2010,2,CAMPAIGN MEASUREMENT,NA,
HONDA NH538 (S1)-LS,HONDA,NH538,FROST WHITE,1989-1999,2,CAMPAIGN MEASUREMENT,NA,
HONDA NH569 (S1)-LS,HONDA,NH569,MILOS WHITE,1993-1999,2,CAMPAIGN MEASUREMENT,NA,
HONDA NH540 (S1)-LS,HONDA,NH540,DIAMOND WHITE,1990-1995,2,CAMPAIGN MEASUREMENT,NA,
HONDA B94 (S1)-LS,HONDA,B94,MIDNIGHT BLUE,1998-2003,2,CAMPAIGN MEASUREMENT,NA,
HONDA B32 (S1)-LS,HONDA,B32,BALTIC BLUE,1983-1985,2,CAMPAIGN MEASUREMENT,NA,
HONDA B580 (S1)-LS,HONDA,B580,DEEP OCEAN BLUE,2013-2016,2,CAMPAIGN MEASUREMENT,NA,
HONDA B38 (S1)-LS,HONDA,B38,CAPITAL BLUE,1986-1986,2,CAMPAIGN MEASUREMENT,NA,
HONDA B82 (S1)-LS,HONDA,B82,PAUL RICARD BLUE,1996-1999,2,CAMPAIGN MEASUREMENT,NA,
HONDA Y51 (S1)-LS,HONDA,Y51,PEARL YELLOW,1990-1993,2,CAMPAIGN MEASUREMENT,NA,
HONDA Y54 (S1)-LS,HONDA,Y54,MAPLE YELLOW,1993-1995,2,CAMPAIGN MEASUREMENT,NA,
HONDA Y58 (S1)-LS,HONDA,Y58,LUMINOUS YELLOW,1998-2000,2,CAMPAIGN MEASUREMENT,NA,
HONDA GY9 (S1)-LS,HONDA,GY9,EDMOND GREEN,1991-1993,2,CAMPAIGN MEASUREMENT,NA,
HONDA G76 (S1)-LS,HONDA,G76,BAYLEAF GREEN,1993-1995,2,CAMPAIGN MEASUREMENT,NA,
HONDA BG24 (S1)-LS,HONDA,BG24,MERMAID BLUE,1990-1990,2,CAMPAIGN MEASUREMENT,NA,
HONDA RP17 (S1)-LS,HONDA,RP17,ANGEL PINK,1990-1992,2,CAMPAIGN MEASUREMENT,NA,
HONDA R513 (S1)-LS,HONDA,R513,FRAME RED,2001-2022,2,CAMPAIGN MEASUREMENT,NA,
HONDA R501 (S1)-LS,HONDA,R501,LE MANS RED,1996-1998,2,CAMPAIGN MEASUREMENT,NA,
HONDA R80 (S1)-LS,HONDA,R80,FESTIVAL RED,1992-1994,2,CAMPAIGN MEASUREMENT,NA,
HONDA R46 (S1)-LS,HONDA,R46,DOMINICAN RED,1983-1984,2,CAMPAIGN MEASUREMENT,NA,
HONDA YR88 (S1)-LS,HONDA,YR88,ALMOND CREAM,1988-1989,2,CAMPAIGN MEASUREMENT,NA,
NISSAN Z84 (S1)-LS,NISSAN,Z84,AMARILLO Z84,2014-2015,2,CAMPAIGN MEASUREMENT,NA,
HONDA Y63 (S1)-LS,HONDA,Y63,ORCHID YELLOW,2001-2003,2,CAMPAIGN MEASUREMENT,NA,
HONDA Y48 (S1)-LS,HONDA,Y48,PANAMA IVORY,1986-1986,2,CAMPAIGN MEASUREMENT,NA,
HONDA YR58 (S1)-LS,HONDA,YR58,SUEDE BEIGE,1983-1984,2,CAMPAIGN MEASUREMENT,NA,
HONDA NMZ (S1)-LS,HONDA,NMZ,WHITE DIAMOND,1990-1992,2,CAMPAIGN MEASUREMENT,NA,
HONDA NH0 (S1)-LS,HONDA,NH0,CHAMPIONSHIP WHITE,1993-2022,2,CAMPAIGN MEASUREMENT,NA,
HONDA B70 (S1)-LS,HONDA,B70,OCEAN BLUE,1995-1995,2,CAMPAIGN MEASUREMENT,NA,
HONDA B24 (S1)-LS,HONDA,B24,PYRENEES BLUE,1981-1988,2,CAMPAIGN MEASUREMENT,NA,
HONDA NH61 (S1)-LS,HONDA,NH61,SHETLAND WHITE,1978-1984,2,CAMPAIGN MEASUREMENT,NA,
HONDA NH854 (S1)-LS,HONDA,BH854,ULEXITE WHITE,2016-2022,2,CAMPAIGN MEASUREMENT,NA,
HONDA RP22 (S1)-LS,HONDA,RP22,FURANO LAVENDER,1991-1995,2,CAMPAIGN MEASUREMENT,NA,
HONDA R63-4 (S1)-LS,HONDA,R63-4,RED,1989-1991,2,CAMPAIGN MEASUREMENT,NA,
HONDA R510 (S1)-LS,HONDA,R510,NEW FORMULA RED,1999-2010,2,CAMPAIGN MEASUREMENT,NA,
HONDA R559 (S1)-LS,HONDA,R559,RACING ROSSO,2016-2022,2,CAMPAIGN MEASUREMENT,NA,
HONDA R570 (S1)-LS,HONDA,R570,SUNLIGHT RED II,2016-2016,2,CAMPAIGN MEASUREMENT,NA,
HONDA R97 (S1)-LS,HONDA,R97,ROMA RED,1996-2000,2,CAMPAIGN MEASUREMENT,NA,
HONDA R39 (S1)-LS,HONDA,R39,VICTORIA RED,1979-1987,2,CAMPAIGN MEASUREMENT,NA,
HONDA R94 (S1)-LS,HONDA,R94,SAN MARINO RED,1995-2022,2,CAMPAIGN MEASUREMENT,NA,
HONDA R51 (S1)-LS,HONDA,R51,PHOENIX RED,1984-1992,2,CAMPAIGN MEASUREMENT,NA,
HONDA R564 (S1)-LS,HONDA,R564,SUNLIGHT RED,2014-2016,2,CAMPAIGN MEASUREMENT,NA,
HONDA 756 (S1)-LS,HONDA,756,RADIANT RED,1994-1997,2,CAMPAIGN MEASUREMENT,NA,
HONDA GY31 (S1)-LS,HONDA,GY31,WASABI CREME,2016-2017,2,CAMPAIGN MEASUREMENT,NA,
HONDA YR12 (S1)-LS,HONDA,YR12,POP ORANGE,1970-1972,2,CAMPAIGN MEASUREMENT,NA,
HONDA Y56 (S1)-LS,HONDA,Y56,SUNLIGHT YELLOW,1998-2008,2,CAMPAIGN MEASUREMENT,NA,
HONDA B609 (S1)-LS,HONDA,B609,SURF BLUE,2014-2022,2,CAMPAIGN MEASUREMENT,NA,
HONDA G61 (S1)-LS,HONDA,G61,SIGNAL GREEN,1989-1992,2,CAMPAIGN MEASUREMENT,NA,
HONDA Y45 (S1)-LS,HONDA,Y45,SUNNY YELLOW,1986-1987,2,CAMPAIGN MEASUREMENT,NA,
HONDA B521 (S1)-LS,HONDA,B521,SKY BLUE,2002-2003,2,CAMPAIGN MEASUREMENT,NA,
HONDA YR585 (S1)-LS,HONDA,YR585,SUNSET ORANGE II,2010-2022,2,CAMPAIGN MEASUREMENT,NA,
HONDA YR617 (S1)-LS,HONDA,YR617,COOKIES CREAM,2013-2014,2,CAMPAIGN MEASUREMENT,NA,
HONDA YR54 (S1)-LS,HONDA,YR54,DESERT TAN,1983-1984,2,CAMPAIGN MEASUREMENT,NA,
HONDA BG19 (S1)-LS,HONDA,BG19,CLEAR BLUE,1988-1992,2,CAMPAIGN MEASUREMENT,NA,
HONDA 833 (S1)-LS,HONDA,833,TROOPER BLUE,1994-1995,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 373 (S1)-LS,MERCEDES,373,ATLANTISBLAU,2000-2015,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 815 (S1)-LS,MERCEDES,815,ACHATGRUEN,1986-2006,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 737 (S1)-LS,MERCEDES,737,ASPHALT GREY,2019-2019,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 752 (S1)-LS,MERCEDES,752,CARRARAGRAU,1988-2004,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 9215 (S1)-LS,MERCEDES,9215,ALASKAWEISS,1994-2020,2,CAMPAIGN MEASUREMENT,NA,
