SampleID,Tag_Brand,Tag_Color Code,Tag_Color,Tag_Edition,Evaluation,BUCKET,DATABASE,Tag_Coarseness
TOYOTA 4X2 (S2),TOYOTA,4X2,AMBER CRYSTAL SHINE,2015-2021,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
TOYOTA 4X2 (S3),TOYOTA,4X2,AMBER CRYSTAL SHINE,2015-2021,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA 3T0 (S2),TOYOTA,3T0,MOULIN ROUGE MICA,2013-2019,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA 1F7 (S2),TOYOTA,1F7,SILVER MET,2004-2021,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 1F7 (S4),TOYOTA,1F7,SILVER MET,2004-2021,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 1F7 (S9),TOYOTA,1F7,SILVER MET,2004-2021,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 1E7 (S2),TOYOTA,1E7,SILVER MICA MET,2002-2021,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 1K3 (S1),TOYOTA,1K3,CELESTITE MET,2017-2020,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 1K3 (S2),TOYOTA,1K3,CELESTITE MET,2017-2020,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 3U6 (S1),TOYOTA,3U6,ICE PINK METALLIC,2019-2021,1,2,CAMPAIGN MEASUREMENT,Fine
TOYOTA 5C2 (S1),TOYOTA,5C2,BRASS GOLD METALLIC,2020-2021,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA B86 (S1),TOYOTA,B86,TURQUOISE BLUE MICA MET,2020-2021,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA T33 (S1),TOYOTA,T33,BRILLIANT COPPER CRYSTAL MICA,2017-2021,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA 1J7 (S2),TOYOTA,1J7,SONIC TITANIUM,2013-2021,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 1H9 (S3),TOYOTA,1H9,MERCURY GRAY MICA,2010-2021,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 089 (S2),TOYOTA,089,PLATINUM WHITE PEARL,2017-2021,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 1K0 (S2),TOYOTA,1K0,METAL STREAM MET,2016-2021,2,2,CAMPAIGN MEASUREMENT,Medium
MERCEDES 8529 (S1),MERCEDES,8529,SONORABRAUN MET,2019-2020,3,2,CAMPAIGN MEASUREMENT,Coarse
MERCEDES 733 (S1),MERCEDES,733,ROSEGOLD MAGNO MET,2021-2021,2,2,CAMPAIGN MEASUREMENT,Medium
MERCEDES 817 (S1),MERCEDES,817,ROSEGOLD MET,2020-2021,2,2,CAMPAIGN MEASUREMENT,Medium
KIA J4 (S1),KIA,J4,CASHMERE BEIGE MET,2005-2012,2,2,CAMPAIGN MEASUREMENT,Medium
KIA IRR (S1),KIA,IRR,DARK CHERRY PEARL,2011-2014,2,2,CAMPAIGN MEASUREMENT,Medium
KIA DT9 (S1),KIA,DT9,SADDLE BROWN MET,2012-2013,3,2,CAMPAIGN MEASUREMENT,Coarse
KIA BAH (S1),KIA,BAH,VINTAGE BLUE MET,2010-2017,3,2,CAMPAIGN MEASUREMENT,Coarse
KIA 3A (S1),KIA,3A,KOMPASS BLUE MET,2006-2010,2,2,CAMPAIGN MEASUREMENT,Medium
KIA 4C (S1),KIA,4C,COBALT BLUE MET,2004-2009,2,2,CAMPAIGN MEASUREMENT,Medium
KIA 5P (S1),KIA,5P,DARK RED WINE MET,2005-2010,1,2,CAMPAIGN MEASUREMENT,Fine
KIA 9T (S1),KIA,9T,DARK GREY MET,2004-2016,3,2,CAMPAIGN MEASUREMENT,Coarse
KIA A8 (S1),KIA,A8,ABYSS BLUE MET,2006-2010,3,2,CAMPAIGN MEASUREMENT,Coarse
KIA K3U (S1),KIA,K3U,ABYSS BLUE MET,2013-2015,3,2,CAMPAIGN MEASUREMENT,Coarse
KIA HGT (S1),KIA,HGT,SILENT SILVER MET,2014-2015,1,2,CAMPAIGN MEASUREMENT,Fine
KIA SK2 (S1),KIA,SK2,BEIGE PEARL MET,2015-2020,2,2,CAMPAIGN MEASUREMENT,Medium
KIA L1 (S6),KIA,L1,ICE BLUE MET,2004-2009,2,2,CAMPAIGN MEASUREMENT,Medium
KIA CU3 (S1),KIA,CU3,CELESTRIAL BLUE PEARL MET,2013-2013,2,2,CAMPAIGN MEASUREMENT,Medium
KIA 4T (S1),KIA,4T,BLUE BERRY MET,2003-2006,2,2,CAMPAIGN MEASUREMENT,Medium
KIA NBM (S1),KIA,NBM,MAHOGANY BROWN PEARL,2012-2020,3,2,CAMPAIGN MEASUREMENT,Coarse
KIA M9Y (S3),KIA,M9Y,MILKY BEIGE MET,2011-2017,1,2,CAMPAIGN MEASUREMENT,Fine
BMW B15 (S1),BMW,B15,LIGHT WHITE,2013-2020,1,2,CAMPAIGN MEASUREMENT,Fine
MAZDA 45B (S1),MAZDA,45B,ETERNAL BLUE MICA,2016-2020,3,2,CAMPAIGN MEASUREMENT,Coarse
MERCEDES 5610 (S1),MERCEDES,5610,NAVYBLAU,2013-2019,1,2,CAMPAIGN MEASUREMENT,Fine
KIA MBN (S1),KIA,MBN,TITANIUM BROWN MET,2012-2019,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
MITSUBISHI M09 (S1),MITSUBISHI,M09,ORANGE PEARL,2016-2019,2,2,CAMPAIGN MEASUREMENT,Medium
MITSUBISHI M09 (S2),MITSUBISHI,M09,ORANGE PEARL,2016-2019,2,2,CAMPAIGN MEASUREMENT,Medium
MITSUBISHI F27 (S1),MITSUBISHI,F27,EARTH GREEN MET,2015-2017,2,2,CAMPAIGN MEASUREMENT,Medium
MITSUBISHI F27 (S2),MITSUBISHI,F27,EARTH GREEN MET,2015-2017,2,2,CAMPAIGN MEASUREMENT,Medium
BMW NA9 (S1),BMW,NA9,MONTEGOBLAU MET,2012-2017,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN KX4 (S1),NISSAN,KX4,SILVER MET,2000-2007,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN KX6 (S1),NISSAN,KX6,BEIGE MET,1999-2017,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN KV0 (S1),NISSAN,KV0,LIGHT CHARCOAL MET,1999-2001,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN KT3 (S1),NISSAN,KT3,GREY,1998-2002,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN KR2 (S3),NISSAN,KR2,GREY MET,1995-2005,2,2,CAMPAIGN MEASUREMENT,Medium
BMW B90 (S1),BMW,B90,SOPHISTOGRAU II BRILLANTEFFEKT,2011-2016,3,2,CAMPAIGN MEASUREMENT,Coarse
BMW P5S (S1),BMW,P5S,DELTAGRUEN PEARL MET,2016-2020,3,2,CAMPAIGN MEASUREMENT,Coarse
BMW C26 (S1),BMW,C26,MAGELLANGRAU MET,2015-2019,3,2,CAMPAIGN MEASUREMENT,Coarse
BMW C27 (S1),BMW,C27,ARKTIKGRAU MET,2015-2020,2,2,CAMPAIGN MEASUREMENT,Medium
BMW C2P (S1),BMW,C2P,ATLASZEDER MET,2016-2019,3,2,CAMPAIGN MEASUREMENT,Coarse
BMW C2S (S1),BMW,C2S,JUCAROBEIGE MET,2017-2020,2,2,CAMPAIGN MEASUREMENT,Medium
BMW A52 (S2),BMW,A52,SPACEGRAU MET,2006-2019,2,2,CAMPAIGN MEASUREMENT,Medium
BMW A84 (S1),BMW,A84,MILANOBEIGE MET,2008-2015,2,2,CAMPAIGN MEASUREMENT,Medium
BMW 381 (S3),BMW,381,LE MANS BLAU MET,2000-2015,2,2,CAMPAIGN MEASUREMENT,Medium
BMW ND4 (S1),BMW,ND4,HAVANNA MET,2012-2014,2,2,CAMPAIGN MEASUREMENT,Medium
BMW 381 (S1),BMW,381,LE MANS BLAU MET,2000-2015,3,2,CAMPAIGN MEASUREMENT,Coarse
BMW C09 (S1),BMW,C09,ATLANTIC GRAU MET,2014-2019,3,2,CAMPAIGN MEASUREMENT,Coarse
BMW X10 (S1),BMW,X10,TANSANITBLAU MET,2011-2020,2,2,CAMPAIGN MEASUREMENT,Medium
BMW B65 (S1),BMW,B65,JATOBA MET,2012-2019,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
NISSAN ZAM (S1),NISSAN,ZAM,MIDNIGHT BLACK PEARL,2009-2014,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN RAK (S1),NISSAN,RAK,ELECTRIC BLUE MET,2009-2015,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN RAQ (S3),NISSAN,RAQ,DARK BLUE MET,2009-2019,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
CHRYSLER JSC (S1),CHRYSLER,JSC,BILLET MET,2011-2020,3,2,CAMPAIGN MEASUREMENT,Coarse
CHRYSLER PS4 (S1),CHRYSLER,PS4,BRIGHT PLATINUM MET,1994-2001,2,2,CAMPAIGN MEASUREMENT,Medium
CHRYSLER PS4 (S2),CHRYSLER,PS4,BRIGHT PLATINUM MET,1994-2001,2,2,CAMPAIGN MEASUREMENT,Medium
CHRYSLER DBM (S1),CHRYSLER,DBM,TUNGSTEN BLUE MET,2006-2010,3,2,CAMPAIGN MEASUREMENT,Coarse
CHRYSLER DBM (S2),CHRYSLER,DBM,TUNGSTEN BLUE MET,2006-2010,3,2,CAMPAIGN MEASUREMENT,Coarse
CHRYSLER DBM (S3),CHRYSLER,DBM,TUNGSTEN BLUE MET,2006-2010,3,2,CAMPAIGN MEASUREMENT,Coarse
CHRYSLER KAJ (S1),CHRYSLER,KAJ,STORM MET,2011-2020,2,2,CAMPAIGN MEASUREMENT,Medium
CHRYSLER FFG (S1),CHRYSLER,FFG,OLIVE GREEN MET,2008-2010,2,2,CAMPAIGN MEASUREMENT,Medium
CHRYSLER PS3 (S1),CHRYSLER,PS3,SAPPHIRE SILVER BLUE MET,2004-2008,2,2,CAMPAIGN MEASUREMENT,Medium
CHRYSLER PBD (S1),CHRYSLER,PBD,MARATHON BLUE MET,2007-2008,2,2,CAMPAIGN MEASUREMENT,Medium
CHRYSLER EBL (S4),CHRYSLER,EBL,MODERN BLUE PEARL MET,2006-2010,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
CHRYSLER PBE (S1),CHRYSLER,PBE,BUTANE BLUE MET,2003-2006,2,2,CAMPAIGN MEASUREMENT,Medium
CHRYSLER AP4 (S1),CHRYSLER,AP4,SATIN JADE PEARL,2003-2006,2,2,CAMPAIGN MEASUREMENT,Medium
CHRYSLER PPK (S3),CHRYSLER,PPK,MAGNESIUM PEARLCOAT,2004-2007,3,2,CAMPAIGN MEASUREMENT,Coarse
CHRYSLER EBG (S1),CHRYSLER,EBG,CLEARWATER BLUE PEARL,2008-2010,2,2,CAMPAIGN MEASUREMENT,Medium
CHRYSLER PJT (S1),CHRYSLER,PJT,DARK KHAKI MET,2005-2006,3,2,CAMPAIGN MEASUREMENT,Coarse
CHRYSLER EGJ (S1),CHRYSLER,EGJ,JEEP GREEN MET,2007-2010,3,2,CAMPAIGN MEASUREMENT,Coarse
CHRYSLER EGJ (S3),CHRYSLER,EGJ,JEEP GREEN MET,2007-2010,3,2,CAMPAIGN MEASUREMENT,Coarse
CHRYSLER FDT (S1),CHRYSLER,FDT,DARK TITANIUM MET,2008-2012,3,2,CAMPAIGN MEASUREMENT,Coarse
CHRYSLER FDT (S2),CHRYSLER,FDT,DARK TITANIUM MET,2008-2012,3,2,CAMPAIGN MEASUREMENT,Coarse
CHRYSLER GS4 (S1),CHRYSLER,GS4,WARM SILVER MET,1988-2013,2,2,CAMPAIGN MEASUREMENT,Medium
CHRYSLER GTW (S1),CHRYSLER,GTW,LUXURY BROWN MET,2009-2020,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA 44J (S1),TOYOTA,44J,SAPPHIRE MICA,2016-2019,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 44J (S2),TOYOTA,44J,SAPPHIRE MICA,2016-2019,#N/A,2,CAMPAIGN MEASUREMENT,#N/A
TOYOTA 44J (S3),TOYOTA,44J,SAPPHIRE MICA,2016-2019,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 3T2 (S2),TOYOTA,3T2,SOLID RED,2014-2020,1,2,CAMPAIGN MEASUREMENT,Fine
TOYOTA 3T2 (S3),TOYOTA,3T2,SOLID RED,2014-2020,1,2,CAMPAIGN MEASUREMENT,Fine
TOYOTA 1J4 (S2),TOYOTA,1J4,PLATINUM SILVER MET,2012-2019,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 1J4 (S3),TOYOTA,1J4,PLATINUM SILVER MET,2012-2019,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 4Y3 (S1),TOYOTA,4Y3,CLEAR BEIGE MET,2021-2022,1,2,CAMPAIGN MEASUREMENT,Fine
TOYOTA 5B1 (S1),TOYOTA,5B1,FLARE YELLOW PEARL MET,2010-2016,1,2,CAMPAIGN MEASUREMENT,Fine
TOYOTA 8X2 (S1),TOYOTA,8X2,NEBULA BLUE MET,2015-2022,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA 8X2 (S2),TOYOTA,8X2,NEBULA BLUE MET,2015-2022,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA G57 (S1),TOYOTA,G57,FRESH GREEN MET,2017-2017,1,2,CAMPAIGN MEASUREMENT,Fine
TOYOTA 5B5 (S1),TOYOTA,5B5,LUMINOUS YELLOW,2014-2018,#N/A,2,CAMPAIGN MEASUREMENT,#N/A
TOYOTA B21 (S1),TOYOTA,B21,LIGHTNING YELLOW,2020-2022,1,2,CAMPAIGN MEASUREMENT,Fine
TOYOTA 6W8 (S1),TOYOTA,6W8,GREEN MICA MET,2015-2017,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN TV1 (S1),NISSAN,TV1,LIGHT BLUE MET,1998-2001,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN TV1 (S2),NISSAN,TV1,LIGHT BLUE MET,1998-2001,#N/A,2,CAMPAIGN MEASUREMENT,#N/A
NISSAN TV2 (S1),NISSAN,TV2,BAYSIDE BLUE MET,1999-2002,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN TV3 (S1),NISSAN,TV3,BRILLIANT BLUE PEARL MET,1999-2006,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN AW5 (S1),NISSAN,AW5,ORANGE PEARL MET,1999-2002,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN AW6 (S1),NISSAN,AW6,LAVA PEARL MET,2000-2002,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN B51 (S2),NISSAN,B51,BLUE PEARL MET,2006-2022,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN QV3 (S1),NISSAN,QV3,WHITE PEARL,1999-2002,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN QX1 (S1),NISSAN,QX1,WHITE PEARL,1999-2021,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN QM1 (S1),NISSAN,QM1,WHITE,1993-2022,#N/A,2,CAMPAIGN MEASUREMENT,#N/A
NISSAN QN0 (S1),NISSAN,QN0,WHITE PEARL,1994-2000,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN QV1 (S1),NISSAN,QV1,WHITE,1999-2017,#N/A,2,CAMPAIGN MEASUREMENT,#N/A
NISSAN A15 (S1),NISSAN,A15,SPARKLE RED MET,2003-2009,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN B51 (S3),NISSAN,B51,BLUE PEARL MET,2006-2022,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA 8X1 (S1),TOYOTA,8X1,HEAT BLUE CONTRAST LAYERING,2014-2022,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA KJF (S2),TOYOTA,KJF,SEVILLA RED,2013-2018,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA NH0 (S2),HONDA,NHO,CHAMPIONSHIP WHITE,1993-2021,#N/A,2,CAMPAIGN MEASUREMENT,#N/A
HONDA NH0 (S3),HONDA,NHO,CHAMPIONSHIP WHITE,1993-2021,#N/A,2,CAMPAIGN MEASUREMENT,#N/A
HONDA GY27M (S2),HONDA,GY27M,FRESH LIME METALLIC,2010-2015,2,2,CAMPAIGN MEASUREMENT,Medium
HONDA GY27M (S3),HONDA,GY27M,FRESH LIME METALLIC,2010-2015,2,2,CAMPAIGN MEASUREMENT,Medium
HONDA R513 (S3),HONDA,R513,RALLYE RED,2001-2022,1,2,CAMPAIGN MEASUREMENT,Fine
KIA S7Y (S2),KIA,S7Y,SUNSET YELLOW,2017-2020,1,2,CAMPAIGN MEASUREMENT,Fine
KIA BNB (S2),KIA,BNB,INTELLIGENCE BLUE PEARL MET,2019-2020,3,2,CAMPAIGN MEASUREMENT,Coarse
KIA N4U (S2),KIA,N4U,MARINA BLUE MET,2017-2020,2,2,CAMPAIGN MEASUREMENT,Medium
KIA A1 (S1),KIA,A1,VANILLA SHAKE,2009-2018,1,2,CAMPAIGN MEASUREMENT,Fine
KIA A1 (S2),KIA,A1,VANILLA SHAKE,2009-2018,1,2,CAMPAIGN MEASUREMENT,Fine
KIA A1 (S3),KIA,A1,VANILLA SHAKE,2009-2018,#N/A,2,CAMPAIGN MEASUREMENT,#N/A
KIA FD (S1),KIA,FD,TREK RED,2013-2019,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN EAF (S1),NISSAN,EAF,ANODIZED ORANGE MET,2010-2020,2,2,CAMPAIGN MEASUREMENT,Medium
BMW B50 (S1),BMW,B50,SAKHIR ORANGE MET,2011-2018,2,2,CAMPAIGN MEASUREMENT,Medium
BMW 421 (S1),BMW,421,BRONZIT MET,1999-2007,1,2,CAMPAIGN MEASUREMENT,Fine
BMW W02 (S1),BMW,W02,TOPAZ GOLD MET,2009-2014,2,2,CAMPAIGN MEASUREMENT,Medium
BMW S01 (S1),BMW,S01,AURUM MET,2002-2007,#N/A,2,CAMPAIGN MEASUREMENT,#N/A
BMW U57 (S1),BMW,U57,ONTARIOGOLD MET,2008-2009,2,2,CAMPAIGN MEASUREMENT,Medium
AUDI LY7W (S1),AUDI,LY7W,LICHTSILBER MET,1997-2011,2,2,CAMPAIGN MEASUREMENT,Medium
AUDI LA3H (S1),AUDI,LA3H,SALSA RED,2005-2016,1,2,CAMPAIGN MEASUREMENT,Fine
AUDI LK7W (S1),AUDI,LK7W,SILVERESSENCE MET,2005-2009,2,2,CAMPAIGN MEASUREMENT,Medium
AUDI LA5W (S1),AUDI,LA5W,RAVENNABLAU MET,2001-2021,2,2,CAMPAIGN MEASUREMENT,Medium
AUDI LC2U (S1),AUDI,LC2U,SHERRY PERLEFFEKT,1994-2006,2,2,CAMPAIGN MEASUREMENT,Medium
HONDA R513 (S2),HONDA,R513,RALLYE RED,2001-2022,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA B611P (S2),HONDA,B611P,PREMIUM BEACH BLUE PEARL,2015-2017,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA NH883P (S2),HONDA,NH883P,PLATINUM WHITE PEARL,2018-2022,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA Y82A (S1),HONDA,Y82A,PHOENIX YELLOW,2021-2021,#N/A,2,CAMPAIGN MEASUREMENT,#N/A
HONDA R575M (S1),HONDA,R575M,IGNITE RED PM,2020-2021,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA BG65P (S1),HONDA,BG65P,JADEITE GREEN PEARL,2017-2017,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA B618M (S1),HONDA,B618M,MORNING MIST BLUE MET,2017-2022,2,2,CAMPAIGN MEASUREMENT,Medium
HONDA B568M (S2),HONDA,B568M,AZURE BLUE PEARL METALLIC,2010-2016,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 3R1 (S1),TOYOTA,3R1,RED MICA CRYSTAL SHINE,2005-2022,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 580 (S1),TOYOTA,580,YELLOW MICA MET,1998-2020,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 3J8 (S1),TOYOTA,3J8,WINE RED MICA,1991-2001,1,2,CAMPAIGN MEASUREMENT,Fine
HONDA R513 (S1),HONDA,R513,FRAME RED,2001-2022,1,2,CAMPAIGN MEASUREMENT,Fine
HYUNDAI RER (S1),HYUNDAI,RER,VENETIAN RED MET,2010-2019,2,2,CAMPAIGN MEASUREMENT,Medium
HYUNDAI X4A (S2),HYUNDAI,X4A,FLAME ORANGE PEARL,2018-2018,1,2,CAMPAIGN MEASUREMENT,Fine
HYUNDAI SAW (S1),HYUNDAI,SAW,ATLAS WHITE,2020-2022,#N/A,2,CAMPAIGN MEASUREMENT,#N/A
SUZUKI ZCN (S1),SUZUKI,ZCN,MUSK BLUE MET,2004-2008,1,2,CAMPAIGN MEASUREMENT,Fine
MERCEDES 783 (S1),MERCEDES,783,RIFFSILBER MET,2006-2008,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN CM1 (S1),NISSAN,CM1,LIGHT BEIGE MET,1993-2001,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN T11 (S1),NISSAN,T11,LIGHT BLUE PEARL MET,2002-2007,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN D14 (S1),NISSAN,D14,TICKFORD GREEN MET,2002-2005,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN CK0 (S1),NISSAN,CK0,LIGHT BROWN MET,1992-2007,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN AX7 (S1),NISSAN,AX7,PINK MET,2000-2001,2,2,CAMPAIGN MEASUREMENT,Medium
BMW 354 (S1),BMW,354,TITANSILBER MET,1996-2016,1,2,CAMPAIGN MEASUREMENT,Fine
AUDI LC3L (S1),AUDI,LC3L,HOTCHILLI RED PERLEFFEKT,1994-2019,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN Z54 (S1),NISSAN,Z54,SIDERAL GREY PEARL,2003-2012,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 8W7 (S1),TOYOTA,8W7,DARK BLUE MICA MET,2012-2022,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 8B6 (S1),TOYOTA,8B6,BLUE MET,1986-2005,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 746 (S1),TOYOTA,746,TURQUOISE MICA MET,1991-2000,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 586 (S1),TOYOTA,586,CHAMPAGNE MET,2000-2010,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 3K4 (S1),TOYOTA,3K4,RED MICA MET,1991-2005,1,2,CAMPAIGN MEASUREMENT,Fine
TOYOTA 1D7 (S1),TOYOTA,1D7,SILVER MICA MET,2000-2010,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 6Q9 (S1),TOYOTA,6Q9,YELLOW GREEN OPAL MET,1997-2001,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN KV6 (S1),NISSAN,KV6,SILVER MET,1999-2017,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN A15 (S1),NISSAN,A15,SPARKLE RED MET,2003-2009,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN CT6 (S1),NISSAN,CT6,REDDISH YELLOW MET,1998-2002,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN TJ4 (S1),NISSAN,TJ4,PURPLISH BLUE MET,1992-1999,2,2,CAMPAIGN MEASUREMENT,Medium
NISSAN KV8 (S1),NISSAN,KV8,SILVER MET,2000-2003,3,2,CAMPAIGN MEASUREMENT,Coarse
BMW B65 (S1),BMW,B65,JATOBA MET,2012-2019,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
BMW C10 (S1),BMW,C10,MEDITERAN BLAU MET,2014-2020,3,2,CAMPAIGN MEASUREMENT,Coarse
MITSUBISHI D23 (S1),MITSUBISHI,D23,IMPULSE BLUE MET,2015-2019,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA B70 (S2),TOYOTA,B70,DARK PURPLISH BLUE MET,2012-2017,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA 9AP (S1),TOYOTA,9AP,GLITTER VIOLET MICA MET,2013-2014,2,2,CAMPAIGN MEASUREMENT,Medium
KIA U4G (S1),KIA,U4G,URBAN GREY MET,2017-2019,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
KIA MN7 (S1),KIA,MN7,MIDNIGHT BROWN PEARL MET,2015-2018,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
KIA K3Y (S1),KIA,K3Y,CAMDEN BEIGE MET,2013-2019,1,2,CAMPAIGN MEASUREMENT,Fine
KIA DO (S1),KIA,DO,METAL BRONZE MET,2008-2015,3,2,CAMPAIGN MEASUREMENT,Coarse
KIA J5N (S1),KIA,J5N,MATRIX BROWN MET,2012-2015,3,2,CAMPAIGN MEASUREMENT,Coarse
KIA K1P (S1),KIA,K1P,CHERRY PINK MET,2011-2017,1,2,CAMPAIGN MEASUREMENT,Fine
KIA MU1 (S1),KIA,MU1,BLAZE BLUE PEARL MET,2015-2022,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
KIA F2G (S1),KIA,F2G,CARAMEL YELLOW MET,2011-2013,2,2,CAMPAIGN MEASUREMENT,Medium
KIA K3N (S1),KIA,K3N,GOLDEN BEAT MET,2012-2019,3,2,CAMPAIGN MEASUREMENT,Coarse
KIA K5 (S1),KIA,K5,VELVET BLUE MET,2005-2010,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA 6R1 (S1),TOYOTA,6R1,GREEN MICA,1993-2003,2,2,CAMPAIGN MEASUREMENT,Medium
BMW 303 (S2),BMW,303,COSMOSSCHWARZ MET,1992-2021,2,2,CAMPAIGN MEASUREMENT,Medium
BMW 303 (S4),BMW,303,COSMOSSCHWARZ MET,1992-2021,3,2,CAMPAIGN MEASUREMENT,Coarse
BMW 181 (S2),BMW,181,DIAMANTSCHWARZ MET,1984-1996,2,2,CAMPAIGN MEASUREMENT,Medium
BMW 181 (S3),BMW,181,DIAMANTSCHWARZ MET,1984-1996,3,2,CAMPAIGN MEASUREMENT,Coarse
BMW 181 (S4),BMW,181,DIAMANTSCHWARZ MET,1984-1996,2,2,CAMPAIGN MEASUREMENT,Medium
HYUNDAI TG8 (S1),HYUNDAI,TG8,TEAL MET,2020-2021,3,2,CAMPAIGN MEASUREMENT,Coarse
HYUNDAI B6S (S1),HYUNDAI,B6S,SILKY BRONZE MET,2020-2021,2,2,CAMPAIGN MEASUREMENT,Medium
HYUNDAI SRR (S1),HYUNDAI,SRR,PICDOS PEARL MET,2020-2020,1,2,CAMPAIGN MEASUREMENT,Fine
BMW P7S (S1),BMW,P7S,AURORA DIAMANTGRUEN,2019-2021,2,2,CAMPAIGN MEASUREMENT,Medium
HONDA NH655M (S1),HONDA,NH655M,AVANT GARDE GRAY MET,,3,2,CAMPAIGN MEASUREMENT,Coarse
HONDA YR642M (S1),HONDA,YR642M,BROWNISH AMETHYST MET,2017-2021,3,2,CAMPAIGN MEASUREMENT,Coarse
NISSAN DAQ (S1),NISSAN,DAQ,BACK COUNTRY GREEN MET,2020-2020,1,2,CAMPAIGN MEASUREMENT,Fine
NISSAN BLK (S2),NISSAN,BLK,JET BLACK PEARL,2017-2018,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
NISSAN JAK (S1),NISSAN,JAK,GREEN FLASH MET,2016-2017,3,2,CAMPAIGN MEASUREMENT,Coarse
